panel_id,column_id,row_index,stack_index,era,label,note,span,existing_polity_link,category,entity_id,entity_type
india,lower_ganges,6,0,6th–7th c. CE,Kamarupa Kingdom (Bhaskaravarman — Harsha's ally),,1,kamarupa_kingdom,linked,kamarupa_kingdom,existing_polity
india,lower_ganges,6,1,6th–7th c. CE,Adivasi tribal communities,,1,adivasi_tribal_communities,linked,,unresolved_link
india,central,6,0,6th–7th c. CE,Chalukya Dynasty (Badami) — Pulakeshin II defeated Harsha,543–757,1,chalukya_dynasty,linked,chalukya_dynasty,existing_polity
india,central,6,1,6th–7th c. CE,Eastern Chalukya (Vengi),c.624–1189,1,eastern_chalukya,linked,,unresolved_link
india,central,6,2,6th–7th c. CE,Vishnukundina Dynasty,c.420–624,1,vishnukundina_dynasty,linked,,unresolved_link
india,south,6,0,6th–7th c. CE,Pallava Dynasty (Kanchipuram),c.275–897,1,pallava_dynasty,linked,pallava_dynasty,existing_polity
india,south,6,1,6th–7th c. CE,Pandya Dynasty (Madurai),,1,pandya_dynasty,linked,pandya_dynasty,existing_polity
india,indus,7,0,8th–9th c. CE,Hindu Shahis (NW India & Gandhara),c.843–1026,1,hindu_shahis,linked,hindu_shahis,existing_polity
india,indus,7,1,8th–9th c. CE,Gurjara-Pratihara Dynasty (Gujarat · Rajasthan),c.730–1036,1,pratihara_dynasty,linked,pratihara_dynasty,existing_polity
india,upper_ganges,7,0,8th–9th c. CE,Gurjara-Pratihara Dynasty — Kannauj hegemon · Tripartite Struggle,,1,pratihara_dynasty,linked,pratihara_dynasty,existing_polity
india,lower_ganges,7,0,8th–9th c. CE,Pala Empire (Bihar & Bengal),c.750–1161; Nalanda · Vikramashila Buddhist universities,1,pala_empire,linked,pala_empire,existing_polity
india,central,7,0,8th–9th c. CE,Rashtrakuta Dynasty — Ellora · Kailasa temple,753–982,1,rashtrakuta_dynasty,linked,rashtrakuta_dynasty,existing_polity
india,central,7,1,8th–9th c. CE,"Eastern Chalukya (Vengi, continuing)",,1,eastern_chalukya,linked,,unresolved_link
india,south,7,0,8th–9th c. CE,Chola Empire (re-emerging under Vijayalaya),,1,chola_empire,linked,chola_empire,existing_polity
india,indus,8,0,10th–11th c.,Ghaznavid Empire — Mahmud's 17 raids,977–1186,1,ghaznavid_empire,linked,ghaznavid_empire,existing_polity
india,indus,8,1,10th–11th c.,Rajput kingdoms (Guhila · Chavda · Chahamana),,1,rajput_kingdoms,linked,,unresolved_link
india,upper_ganges,8,0,10th–11th c.,Rajput kingdoms — Chandela · Paramara · Tomara · Kalachuri,,1,rajput_kingdoms,linked,,unresolved_link
india,upper_ganges,8,1,10th–11th c.,Pratihara declining → Rajput fragmentation,,1,pratihara_dynasty,linked,pratihara_dynasty,existing_polity
india,lower_ganges,8,0,10th–11th c.,Pala Empire (declining),,1,pala_empire,linked,pala_empire,existing_polity
india,lower_ganges,8,1,10th–11th c.,Kamboja-Pala interlude,,1,kamboja_pala_interlude,linked,,unresolved_link
india,lower_ganges,8,2,10th–11th c.,Sena Dynasty,c.1070–1230,1,sena_dynasty,linked,sena_dynasty,existing_polity
india,central,8,0,10th–11th c.,Western Chalukya Empire (Kalyani),973–1189,1,western_chalukya,linked,western_chalukya,existing_polity
india,central,8,1,10th–11th c.,Eastern Chalukya (continuing),,1,eastern_chalukya,linked,,unresolved_link
india,south,8,0,10th–11th c.,Chola Empire — Rajaraja I · Rajendra I · maritime empire,985–1070,1,chola_empire,linked,chola_empire,existing_polity
india,indus,9,0,12th–13th c.,Ghorid Sultanate — Muhammad of Ghor,1175–1206,2,ghorid_dynasty,linked,ghorid_dynasty,existing_polity
india,indus,9,1,12th–13th c.,Delhi Sultanate (Mamluk / Slave dynasty),1206–1290,2,delhi_sultanate,linked,delhi_sultanate,existing_polity
india,lower_ganges,9,0,12th–13th c.,Delhi Sultanate expansion into Bengal,Sena Dynasty (falling to Bakhtiyar Khalji 1203),1,delhi_sultanate,linked,delhi_sultanate,existing_polity
india,central,9,0,12th–13th c.,Yadava dynasty (Devagiri),c.850–1317,1,yadava_dynasty,linked,yadava_dynasty,existing_polity
india,central,9,1,12th–13th c.,Kakatiya Dynasty (Warangal),1083–1323,1,kakatiya_dynasty,linked,kakatiya_dynasty,existing_polity
india,central,9,2,12th–13th c.,Gajapati dynasty (Odisha),c.1078–1541,1,gajapati_dynasty,linked,gajapati_dynasty,existing_polity
india,south,9,0,12th–13th c.,Hoysala Empire (Belur · Halebidu),1006–1346,1,hoysala_dynasty,linked,hoysala_dynasty,existing_polity
india,south,9,1,12th–13th c.,Pandya Dynasty (resurgent),,1,pandya_dynasty,linked,pandya_dynasty,existing_polity
india,south,9,2,12th–13th c.,Chola Empire (declining),to 1279,1,chola_empire,linked,chola_empire,existing_polity
india,indus,10,0,,Delhi Sultanate (Khalji dynasty) — Alauddin Khalji · Malik Kafur raids Deccan & South,1290–1320,3,delhi_sultanate,linked,delhi_sultanate,existing_polity
india,central,10,0,,Delhi Sultanate — Khalji conquests in Deccan,1296–1318,1,delhi_sultanate,linked,delhi_sultanate,existing_polity
india,south,10,0,,Madurai Sultanate,1335–1378,1,madurai_sultanate,linked,madurai_sultanate,existing_polity
india,indus,11,0,14th–15th c.,Delhi Sultanate (Tughluq dynasty),1320–1413,1,delhi_sultanate,linked,delhi_sultanate,existing_polity
india,indus,11,1,14th–15th c.,Malwa Sultanate · Gujarat Sultanate · Multan Emirate,,1,gujarat_sultanate,linked,gujarat_sultanate,existing_polity
india,indus,11,2,14th–15th c.,Timurid Empire — Timur sacks Delhi (1398),,1,timurid_empire,linked,timurid_empire,existing_polity
india,indus,11,3,14th–15th c.,Delhi Sultanate (Sayyid dynasty),1414–1451,1,delhi_sultanate,linked,delhi_sultanate,existing_polity
india,indus,11,4,14th–15th c.,Mewar Kingdom (Rajput resistance),,1,,polity,mewar_kingdom,polity
india,upper_ganges,11,0,14th–15th c.,Delhi Sultanate (Tughluq),,1,delhi_sultanate,linked,delhi_sultanate,existing_polity
india,upper_ganges,11,1,14th–15th c.,Jaunpur Sultanate,1394–1479,1,jaunpur_sultanate,linked,jaunpur_sultanate,existing_polity
india,upper_ganges,11,2,14th–15th c.,Hindu remnant states,,1,hindu_remnant_states,linked,,unresolved_link
india,lower_ganges,11,0,14th–15th c.,Bengal Sultanate,1352–1576,1,bengal_sultanate,linked,bengal_sultanate,existing_polity
india,lower_ganges,11,1,14th–15th c.,Ilyas Shahi · Hussain Shahi dynasties,,1,ilyas_shahi,linked,,unresolved_link
india,central,11,0,14th–15th c.,Bahmani Sultanate,1347–1527,1,bahmani_sultanate,linked,bahmani_sultanate,existing_polity
india,central,11,1,14th–15th c.,→ Deccan Sultanates (Bijapur · Golconda · Ahmadnagar · Bidar · Berar),1490s onward,1,,event,deccan_sultanates,event
india,south,11,0,14th–15th c.,Vijayanagara Empire — last great Hindu empire of South India,1336–1646,1,vijayanagara_empire,linked,vijayanagara_empire,existing_polity
india,indus,12,0,16th c.,Delhi Sultanate (Lodi dynasty),1451–1526,2,delhi_sultanate,linked,delhi_sultanate,existing_polity
india,indus,12,1,16th c.,Babur → Battle of Panipat (1526) → Humayun,,2,,event,babur_battle_of_panipat_humayun,event
india,indus,12,2,16th c.,Sur Empire (Sher Shah Suri),1540–1556,2,sur_empire,linked,sur_empire,existing_polity
india,indus,12,3,16th c.,Mughal Empire — Akbar the Great,1556 onward,2,mughal_empire,linked,mughal_empire,existing_polity
india,lower_ganges,12,0,16th c.,Bengal Sultanate (to 1576),,1,bengal_sultanate,linked,bengal_sultanate,existing_polity
india,lower_ganges,12,1,16th c.,Mughal Empire — Bengal Subah,1576 onward,1,mughal_empire,linked,mughal_empire,existing_polity
india,central,12,0,16th c.,Deccan Sultanates (continuing),,1,deccan_sultanates,linked,,unresolved_link
india,south,12,0,16th c.,Madurai Nayak dynasty,1529–1736,1,madurai_nayak_dynasty,linked,,unresolved_link
india,south,12,1,16th c.,Mysore Kingdom (Wodeyar),from 1399,1,mysore_kingdom,linked,mysore_kingdom,existing_polity
india,south,12,2,16th c.,Vijayanagara (Aravidu dynasty — declining),,1,vijayanagara_empire,linked,vijayanagara_empire,existing_polity
india,indus,13,0,17th c.,Mughal Empire — Jahangir · Shah Jahan · Aurangzeb,,3,mughal_empire,linked,mughal_empire,existing_polity
india,central,13,0,17th c.,Mughal conquest of Deccan Sultanates (Aurangzeb),,1,mughal_empire,linked,mughal_empire,existing_polity
india,central,13,1,17th c.,Maratha Empire (rising — Shivaji),from 1674,1,maratha_empire,linked,maratha_empire,existing_polity
india,south,13,0,17th c.,Madurai Nayak (continuing),,1,madurai_nayak,linked,,unresolved_link
india,south,13,1,17th c.,Mysore Kingdom,,1,mysore_kingdom,linked,mysore_kingdom,existing_polity
india,indus,14,0,18th c.,Mughal Empire (crumbling),,1,mughal_empire,linked,mughal_empire,existing_polity
india,indus,14,1,18th c.,Afsharid — Nadir Shah sacks Delhi (1739),,1,afsharid_dynasty,linked,afsharid_dynasty,existing_polity
india,indus,14,2,18th c.,Durrani Empire (Punjab raids · Battle of Panipat 1761),,1,durrani_empire,linked,durrani_empire,existing_polity
india,indus,14,3,18th c.,Rajput states · Awadh Nawabate · Rohilkhand,,1,rajput_states,linked,,unresolved_link
india,indus,14,4,18th c.,Maratha Empire (Peshwa dominance),,1,maratha_empire,linked,maratha_empire,existing_polity
india,upper_ganges,14,0,18th c.,Mughal Empire (nominal),,1,mughal_empire,linked,mughal_empire,existing_polity
india,upper_ganges,14,1,18th c.,Maratha Empire — controls Delhi (from 1771),,1,maratha_empire,linked,maratha_empire,existing_polity
india,lower_ganges,14,0,18th c.,Bengal Nawabs (Murshid Quli Khan → Siraj ud-Daulah),,1,,event,bengal_nawabs,event
india,lower_ganges,14,1,18th c.,British Bengal (Company rule),from 1757; Battle of Plassey (1757) — British East India Company,1,british_raj,linked,british_raj,existing_polity
india,central,14,0,18th c.,Hyderabad (Nizam — Asaf Jahi dynasty),from 1724,1,hyderabad_state,linked,hyderabad_state,existing_polity
india,central,14,1,18th c.,Maratha Empire (Deccan heartland),,1,maratha_empire,linked,maratha_empire,existing_polity
india,central,14,2,18th c.,Carnatic Sultanate / Nawabate,,1,carnatic_sultanate,linked,,unresolved_link
india,south,14,0,18th c.,Mysore Kingdom — Hyder Ali · Tipu Sultan,,1,mysore_kingdom,linked,mysore_kingdom,existing_polity
india,south,14,1,18th c.,Carnatic — Anglo-French wars,,1,,event,carnatic,event
india,south,14,2,18th c.,Maratha Empire (southern campaigns),,1,maratha_empire,linked,maratha_empire,existing_polity
india,indus,15,0,19th c.,Sikh Empire — Ranjit Singh (Punjab),1799–1849,1,sikh_empire,linked,sikh_empire,existing_polity
india,indus,15,1,19th c.,Sindh Nawabs · Kalat Khanate,,1,sindh_nawabs,linked,,unresolved_link
india,upper_ganges,15,0,19th c.,British East India Company — Company Raj,Anglo-Maratha Wars · Anglo-Mysore Wars · Anglo-Sikh Wars; Colonisation of the Indian subcontinent,4,british_raj,linked,british_raj,existing_polity
india,indus,16,0,,British Indian Empire (British Raj),1858–1947; Sepoy Mutiny / Indian Rebellion (1857–1858); End of Mughal Empire (1857) · Transition from Company to Crown rule,5,british_raj,linked,british_raj,existing_polity
india,indus,17,0,20th c.,British Raj — World War I · Non-cooperation · Quit India · World War II,Statute of Westminster (1931) — Dominion sovereignty; Post-WWII: Dominion of Pakistan · Dominion of India (1947),5,british_raj,linked,british_raj,existing_polity
india,indus,18,0,,Pakistan (West Pakistan),,1,pakistan,linked,pakistan,existing_polity
india,upper_ganges,18,0,,Republic of India,,3,republic_of_india,linked,republic_of_india,existing_polity
india,south,18,0,,East Pakistan (1947–1971),Bangladesh Liberation War (1971),1,pakistan,linked,pakistan,existing_polity
india,south,18,1,,People's Republic of Bangladesh,from 1971,1,peoples_republic_of_bangladesh,linked,,unresolved_link
pakistan,south,0,0,Prehistoric,Soanian culture (Lower Palaeolithic),"c.500,000–100,000 BCE",3,soanian_culture,linked,,unresolved_link
pakistan,south,0,1,Prehistoric,Chalcolithic (Copper-Stone Age),c.7000–3300 BCE,3,chalcolithic_culture,linked,,unresolved_link
pakistan,south,0,2,Prehistoric,Mehrgarh — earliest Neolithic farming in South Asia,c.7000–2500 BCE,3,mehrgarh_culture,linked,,unresolved_link
pakistan,south,1,0,Proto-Ancient,Dravidian / pre-Aryan populations,c.3300 BCE onward,3,dravidian,linked,,unresolved_link
pakistan,south,1,1,Proto-Ancient,Indus Valley Civilization (Harappa · Kot Diji · Amri-Nal · Mohenjo-daro · Ganeriwal),c.3300–1300 BCE,3,indus_valley_civilization_culture,linked,,unresolved_link
pakistan,south,2,0,,Vedic Age (dawn) — Jhukar culture · Cemetery H culture,c.1900–1300 BCE; Aryan migration · Iron Age introduction (c.1500–1000 BCE),3,vedic_age_culture,linked,,unresolved_link
pakistan,south,2,1,,Vedic Age (early / late) — Aryan expansion,c.1500–500 BCE,3,,event,vedic_age,event
pakistan,south,3,0,Ancient,Indigenous communities,,1,indigenous_communities,linked,,unresolved_link
pakistan,south,3,1,Ancient,Sindhu Sauvira Kingdom (Abhira),c.600–325 BCE,1,sindhu_sauvira_kingdom,linked,,unresolved_link
pakistan,center,3,0,Ancient,Paurava (Porus) Kingdom,c.400–326 BCE,1,paurava_kingdom,linked,,unresolved_link
pakistan,center,3,1,Ancient,Kekaya Kingdom,c.600–325 BCE,1,kekaya_kingdom,linked,,unresolved_link
pakistan,north,3,0,Ancient,Kashmir (early kingdoms),c.600 BCE onward,1,kashmir,linked,,unresolved_link
pakistan,north,3,1,Ancient,Gandhara Kingdom (Taxila),c.600–325 BCE,1,gandhara_kingdom,linked,,unresolved_link
pakistan,south,4,0,,Achaemenid Empire — Sindh frontier,c.520–330 BCE; Alexander's Campaign — Peithon · Eudemos (Diadochi governors) (326–316 BCE),1,achaemenid_empire,linked,achaemenid_empire,existing_polity
pakistan,south,4,1,,Nanda Empire,c.345–322 BCE,1,nanda_empire,linked,nanda_empire,existing_polity
pakistan,south,4,2,,Seleucid Empire,312–305 BCE,1,seleucid_empire,linked,seleucid_empire,existing_polity
pakistan,center,4,0,,Achaemenid Empire — Gandhara Satrapy,c.520–330 BCE; Alexander the Great — Battle of the Hydaspes vs Porus (326 BCE),2,achaemenid_empire,linked,achaemenid_empire,existing_polity
pakistan,center,4,1,,Seleucid Empire,312–305 BCE,2,seleucid_empire,linked,seleucid_empire,existing_polity
pakistan,south,5,0,,Maurya Empire,305–185 BCE,1,maurya_empire,linked,maurya_empire,existing_polity
pakistan,south,5,1,,Greco-Bactrian Kingdom (influence),c.250–180 BCE,1,greco_bactrian_kingdom,linked,greco_bactrian_kingdom,existing_polity
pakistan,south,5,2,,Shunga Dynasty (upper Sindh),185–73 BCE,1,shunga_dynasty,linked,shunga_dynasty,existing_polity
pakistan,south,5,3,,Indo-Greek Kingdom (lower Sindh),c.180–10 BCE,1,indo_greek_kingdom,linked,indo_greek_kingdom,existing_polity
pakistan,south,5,4,,Indo-Scythians — Western Satraps,c.100 BCE–400 CE,1,indo_scythian_kingdom,linked,indo_scythian_kingdom,existing_polity
pakistan,center,5,0,,Maurya Empire,305–185 BCE,1,maurya_empire,linked,maurya_empire,existing_polity
pakistan,center,5,1,,Indo-Greek Kingdom (Menander I / Milinda),c.180–10 BCE,1,indo_greek_kingdom,linked,indo_greek_kingdom,existing_polity
pakistan,center,5,2,,Indo-Scythians — Northern Satraps,c.80 BCE–50 CE,1,indo_scythian_kingdom,linked,indo_scythian_kingdom,existing_polity
pakistan,center,5,3,,Indo-Parthian Kingdom (Gondophares),c.19 BCE–226 CE,1,indo_parthian_kingdom,linked,indo_parthian_kingdom,existing_polity
pakistan,north,5,0,,Maurya Empire — Taxila as provincial capital,305–185 BCE,1,maurya_empire,linked,maurya_empire,existing_polity
pakistan,north,5,1,,Greco-Bactrian Kingdom (Gandhara),c.250–180 BCE,1,greco_bactrian_kingdom,linked,greco_bactrian_kingdom,existing_polity
pakistan,north,5,2,,Indo-Greek Kingdom,c.180–10 BCE,1,indo_greek_kingdom,linked,indo_greek_kingdom,existing_polity
pakistan,north,5,3,,Indo-Parthian Kingdom,c.19 BCE–50 CE,1,indo_parthian_kingdom,linked,indo_parthian_kingdom,existing_polity
pakistan,south,6,0,,Kushan Empire,c.30–375 CE,1,kushan_empire,linked,kushan_empire,existing_polity
pakistan,south,6,1,,Sassanid Empire (western Sindh frontier),c.230–365,1,sassanid_empire,linked,sassanid_empire,existing_polity
pakistan,south,6,2,,Kushano-Sasanian Kingdom,c.230–365,1,kushano_sasanian_kingdom,linked,kushano_sasanian_kingdom,existing_polity
pakistan,center,6,0,,Kushan Empire,c.30–375 CE,1,kushan_empire,linked,kushan_empire,existing_polity
pakistan,center,6,1,,Indian small states (Eastern Kushan · Madraka · Yaudheya · Kashmir),c.200–400 CE,1,indian_small_states,linked,,unresolved_link
pakistan,center,6,2,,Kidarites,c.350–467,1,kidarites,linked,kidarites,existing_polity
pakistan,center,6,3,,Gupta Empire (Punjab frontier),c.320–550,1,gupta_empire,linked,gupta_empire,existing_polity
pakistan,north,6,0,,Kushan Empire — Gandhara Buddhist art flourishes,c.30–375 CE,1,kushan_empire,linked,kushan_empire,existing_polity
pakistan,north,6,1,,Kidarites,c.350–467,1,kidarites,linked,kidarites,existing_polity
pakistan,north,6,2,,Alchon Huns (Hephthalites),c.460–565,1,hephthalite_empire,linked,hephthalite_empire,existing_polity
pakistan,north,6,3,,Sassanid Empire (western influence),c.560–651,1,sassanid_empire,linked,sassanid_empire,existing_polity
pakistan,south,7,0,,Rai Dynasty of Sindh,c.489–632,1,rai_dynasty_of_sindh,linked,,unresolved_link
pakistan,center,7,0,,Malwa Kingdom,c.500–625,1,malwa_kingdom,linked,,unresolved_link
pakistan,center,7,1,,Kanauj Kingdom,c.550–647,1,kanauj_kingdom,linked,,unresolved_link
pakistan,north,7,0,,Alchon Huns (declining),c.500–565,1,hephthalite_empire,linked,hephthalite_empire,existing_polity
pakistan,north,7,1,,Turk Shahis (Kabul & Gandhara),c.565–870,1,turk_shahis,linked,turk_shahis,existing_polity
pakistan,north,7,2,,Kashmir (Karkota dynasty),c.625–855,1,kashmir,linked,,unresolved_link
pakistan,south,8,0,Medieval,Rashidun Caliphate (frontier raids),c.644–661; Arab conquest of Sindh (Muhammad bin Qasim) (711–712),1,rashidun_caliphate,linked,rashidun_caliphate,existing_polity
pakistan,south,8,1,Medieval,Brahman dynasty of Sindh,c.632–711,1,brahman_dynasty_of_sindh,linked,,unresolved_link
pakistan,south,8,2,Medieval,Umayyad Caliphate — Sindh Province,712–750,1,umayyad_caliphate,linked,umayyad_caliphate,existing_polity
pakistan,center,8,0,Medieval,Vardhana (Harsha) dynasty,606–647,1,harsha_empire,linked,harsha_empire,existing_polity
pakistan,center,8,1,Medieval,Indo-Afghan small states,c.650–730,1,indo_afghan_small_states,linked,,unresolved_link
pakistan,center,8,2,Medieval,Pratihara Dynasty — repelled Arab invasions,c.730–1036,1,pratihara_dynasty,linked,pratihara_dynasty,existing_polity
pakistan,north,8,0,Medieval,Turk Shahis → Hindu Shahis (Gandhara),c.565–1026,1,turk_shahis,linked,turk_shahis,existing_polity
pakistan,north,8,1,Medieval,Kashmir (Karkota → Utpala → Lohara dynasties),c.625–1339,1,,event,kashmir,event
pakistan,south,9,0,,Abbasid Caliphate — Sindh Province,750–854,1,abbasid_caliphate,linked,abbasid_caliphate,existing_polity
pakistan,south,9,1,,Habbari dynasty (Sindh — local Arab emirate),c.854–1011,1,habbari_dynasty,linked,,unresolved_link
pakistan,south,9,2,,Soomra dynasty (Sindh — Ismaili),c.1011–1351,1,soomra_dynasty,linked,,unresolved_link
pakistan,center,9,0,,Tahirid dynasty (nominal),821–873,2,tahirid_dynasty,linked,tahirid_dynasty,existing_polity
